prime,A,x0,trials
1626979905379,1301828885897,1094266082669,441912
1626979905379,396965817300,778706735117,724721
1626979905379,533512207946,779573830534,430414
1626979905379,1007169955629,132206535743,272111
1626979905379,1417631772509,1380197887118,364284
1626979905379,724616908755,866625177900,135673
1626979905379,842230593213,421571358838,432157
1626979905379,441971571697,1389073463388,48201
1626979905379,1389929104749,1151445592461,23718
1626979905379,1047029576099,706018348421,270871
1639494674173,1471928050840,936281803140,114650
1639494674173,788416658850,1623841654647,395184
1639494674173,1590604108332,898321568131,183916
1639494674173,1308906187502,313371321517,171282
1639494674173,134655683903,1099248303436,48963
1639494674173,1576684969627,680738864433,267283
1639494674173,309851563503,1516528591162,391625
1639494674173,728547255290,1557502007465,143284
1639494674173,328824709736,1571446025970,347796
1639494674173,760275284215,515169712491,329257
1663021975453,155931067245,1553177609533,595673
1663021975453,1340584251773,1234748401872,418515
1663021975453,258510082776,1574257039239,569169
1663021975453,689991892848,1461603181375,80790
1663021975453,420864723721,389723083923,401408
1663021975453,1267099307907,347936064394,235113
1663021975453,999541468081,1649407077194,31365
1663021975453,1058938273518,1612411364180,86827
1663021975453,361989525727,1354403929068,247356
1663021975453,286472947943,163246168830,864207
