prime,A,x0,trials
5649122429191,3592801118896,3724779439693,1001732
5649122429191,74303668688,350046446268,671578
5649122429191,3240689435864,4318249560897,132587
5649122429191,2436194478096,4424442661458,1111231
5649122429191,2296188011301,1074868489115,1272127
5649122429191,2843561721676,751508155976,190876
5649122429191,1054344534358,258457743522,30009
5649122429191,1578829149319,3576671379309,924409
5649122429191,4798365941551,1471200369257,456947
5649122429191,649321812170,4278440836703,959251
5854804406263,5419097904600,714152215775,2704698
5854804406263,2361041960417,5595505762386,71430
5854804406263,4525735948973,3658806527224,24648
5854804406263,1615959132315,355580743636,1472800
5854804406263,3784757223510,3804885870118,459610
5854804406263,4850145775244,413697994779,1550659
5854804406263,4922697121271,4356382632895,44477
5854804406263,3889118347673,4962536642200,544978
5854804406263,3709010536580,4250353221861,465747
5854804406263,2395442711943,3941771938765,189511
5954022238757,2961621251273,649644119134,864291
5954022238757,5769802129804,2972614282921,408567
5954022238757,689616305076,315364668250,1165479
5954022238757,1808113143181,1440050202304,1355429
5954022238757,4749212454122,2761750000924,1399175
5954022238757,5270871594740,4673590332301,559229
5954022238757,5261209833021,3538529655300,325498
5954022238757,4151756481373,4073377534091,2090175
5954022238757,261514407431,5654691379088,295992
5954022238757,935258457400,4597018730235,876646
