prime,A,x0,trials
7969101739043,6675920233268,6316456535838,200312
7969101739043,47685729185,7215541368899,693737
7969101739043,3292566358128,1017153131721,246091
7969101739043,7247893675348,1251888991888,433146
7969101739043,3223862055208,5487029790951,705068
7969101739043,5294225567285,3045311578538,2542912
7969101739043,886738577291,76924987796,169106
7969101739043,6613690295043,1909191765301,213894
7969101739043,3182509164271,6011278167613,241350
7969101739043,2169802254196,3526048550619,637779
7990296410909,1472030680102,3624586056286,557787
7990296410909,2364673940539,2291118728904,156727
7990296410909,6401826643828,4480951742481,342367
7990296410909,5194935989254,4678501902264,48417
7990296410909,531120370473,3562544952643,45528
7990296410909,1876370407625,7162126095923,383111
7990296410909,3084564734983,1893526156526,218376
7990296410909,3204023722195,3925564505946,266347
7990296410909,698229872930,3226843546981,133948
7990296410909,6203026697279,3877230036403,1137867
8085297659893,2458344260665,7274583265727,1699980
8085297659893,4579023254887,1758970859824,244393
8085297659893,6398832043810,4761221157605,1056556
8085297659893,1169924939280,907014995776,557996
8085297659893,792521804542,2884958751097,513950
8085297659893,6133699705245,6782369632741,1415563
8085297659893,1956696876645,3646650785852,934975
8085297659893,814680203563,6895314287884,14858
8085297659893,580917099171,734001381038,496671
8085297659893,4000802075700,1254379922227,966086
