prime,A,x0,trials
1223763828223,1114633129100,33677701304,143325
1223763828223,221275735431,527817783395,3414
1223763828223,134963431186,788372189305,907554
1223763828223,1002309272205,402310890589,137751
1223763828223,772249280793,285834179349,633991
1223763828223,874719529510,52793745592,175326
1223763828223,819281282139,1194070193211,263955
1223763828223,238099815432,932176528378,97596
1223763828223,1023539965268,53931720222,43485
1223763828223,149486583887,258255100732,324608
1247444121523,98952429040,730541482007,752940
1247444121523,542202930881,1202828781604,56273
1247444121523,878679188892,471869934766,14106
1247444121523,169217576868,262594787924,702792
1247444121523,1202548432593,1206980893555,64240
1247444121523,439257581967,152649709277,580750
1247444121523,905390959348,111718976461,413127
1247444121523,1075875128286,413252155594,8753
1247444121523,24464198920,1008205286684,381620
1247444121523,44351532004,255567760382,825099
1308448904969,598806262824,213640474217,56848
1308448904969,1195666009628,210502259108,127780
1308448904969,15132642137,840104645294,228026
1308448904969,700297858330,60958317483,72582
1308448904969,188888796292,717088875365,119285
1308448904969,414543792487,596281330614,172856
1308448904969,413975271844,631109947019,763915
1308448904969,802918108030,1101007147924,596114
1308448904969,144296070839,442632456486,286589
1308448904969,578981645352,997221616934,260242
