prime,A,x0,trials
4213893594217,4129917858397,1435096351222,213868
4213893594217,1900730877227,505169041629,243055
4213893594217,3875648224491,4131330213029,317271
4213893594217,3751940275593,949886352287,1049146
4213893594217,2654092178077,4152861793269,388630
4213893594217,3102180357278,3731229605838,202558
4213893594217,1493447851894,2327873751799,76377
4213893594217,3612450924542,2569421553357,423185
4213893594217,2864216615351,755461731125,164666
4213893594217,850498347733,2116334656184,1578408
4324995881821,3808866049977,242718928697,54847
4324995881821,1403632409826,1192940773508,232610
4324995881821,2462578665612,943363349908,457388
4324995881821,2394424875721,2064885222872,1376419
4324995881821,3548628789533,3861828927436,103630
4324995881821,1754221278683,2155466370564,720456
4324995881821,2495502755100,4274218078664,299601
4324995881821,2555834793115,2600629367025,144165
4324995881821,1748555809311,3422114451430,144399
4324995881821,1071058358401,728517215690,168125
4465096161257,1256255787535,739448750313,174864
4465096161257,438374540904,1358239478945,1776569
4465096161257,2165632293456,1603122058597,2865798
4465096161257,4462478654014,2540095502352,3005483
4465096161257,3735918059736,2977060365818,1681569
4465096161257,1409089480997,4427135599385,496752
4465096161257,1990786805380,1575970111403,281835
4465096161257,3816500437118,1280650150637,1011734
4465096161257,2669377316756,1524525737981,957817
4465096161257,3172307731548,3653088438502,758083
