prime,A,x0,trials
9005371478773,2102357854839,4365081326280,201511
9005371478773,3180975283759,8664657021025,305239
9005371478773,8331135336413,2654100143978,8726
9005371478773,4687446762105,1126128465491,159053
9005371478773,2902454083323,3084823468350,160918
9005371478773,6970482599383,4132516868136,1757588
9005371478773,4318891482012,7267530261627,2247228
9005371478773,3299105437784,4378301754827,89814
9005371478773,6456740902964,2160260938742,469196
9005371478773,2464821788981,6481705507266,344860
9009751131929,3806928636455,4373123745966,1224908
9009751131929,750468567808,3197995206200,38286
9009751131929,5413663280057,5457277024706,400491
9009751131929,3537544747972,1485012962837,360474
9009751131929,2459108794597,7442302159736,414600
9009751131929,3148401644113,5694888138364,1105797
9009751131929,5920573880113,2444810987042,1335961
9009751131929,5707173588060,8206965208189,256631
9009751131929,7159857366368,4108118763304,522634
9009751131929,8009097205174,7875874072913,343052
9318946929521,6725887878836,721035103774,125080
9318946929521,5587322494638,3308462511335,189298
9318946929521,7440018294463,7529382856115,1777384
9318946929521,1571808240785,4551191713751,70991
9318946929521,2624815335747,1592475574620,307782
9318946929521,3747822819453,6407108082690,1507792
9318946929521,2392940446662,5384900128138,434483
9318946929521,966894775317,9317288685393,1637896
9318946929521,5909276904434,8859485877122,69341
9318946929521,5311611238341,4461877684655,1755323
