prime,A,x0,trials
2381466604667,792412776450,64814505092,23873
2381466604667,131259723918,2314538647546,228718
2381466604667,17978355695,1197870261587,57118
2381466604667,427858808608,629684940523,1136354
2381466604667,429190598595,1906322699479,3615
2381466604667,1149377263112,466132141900,56707
2381466604667,2215318736347,734699760903,114617
2381466604667,2180387966242,2233997810331,13529
2381466604667,146535914175,102842835686,241207
2381466604667,598783504072,599969934599,18985
2569580400689,588631532525,1212195680998,107411
2569580400689,2097374467966,1195710787469,259230
2569580400689,795415988109,2183971896632,1233831
2569580400689,1476490349760,784904442918,48168
2569580400689,2297657181410,1836256266141,168820
2569580400689,398977385575,19542043993,128302
2569580400689,1466261065357,1288863911124,192767
2569580400689,1032906749130,1247931678113,416981
2569580400689,774869981613,381986641144,130727
2569580400689,1475120205167,1687782164119,934217
2573791923187,285215747631,2458709597217,75872
2573791923187,671284834173,1786611134906,146111
2573791923187,422546220728,601010148583,83250
2573791923187,1910191310606,1954858527995,21527
2573791923187,1379166688614,1605143852157,175088
2573791923187,1677931970323,1208350410634,214343
2573791923187,1183823472337,268300165482,153138
2573791923187,655156004704,145944313254,93695
2573791923187,2332155488372,686351763843,574490
2573791923187,176247742522,2441577968288,852779
