prime,A,x0,trials
9890464948943,6885784727760,8519915824323,349933
9890464948943,8915928321230,1555353457235,301589
9890464948943,2918496266115,7731168023802,20192
9890464948943,4950919593767,6182458858134,799860
9890464948943,5171760024311,948094337356,702412
9890464948943,7767654520389,8380982736442,754003
9890464948943,6470494566035,1298487573575,295242
9890464948943,7407934292658,6044544873561,904474
9890464948943,1207429405541,7685421415239,287024
9890464948943,1350740327966,1861765111033,38168
9893938276357,7232793223881,8119393663902,1120247
9893938276357,3603885033658,6148417874118,484456
9893938276357,5878232874087,3142152867527,271591
9893938276357,618572725584,6877760505371,80259
9893938276357,2380855182032,1930926033395,168711
9893938276357,1871832278245,5975511684610,559037
9893938276357,9559026733648,9643527679355,290861
9893938276357,4447369505964,8070172523712,578324
9893938276357,8160983845100,5809049582100,42135
9893938276357,8131240256990,8275899411187,1108951
9944293232011,8409348103352,1441766659296,79834
9944293232011,8783813989140,1158428860848,228076
9944293232011,2853201295583,9608371145207,2236993
9944293232011,2005501440497,6011375409055,39998
9944293232011,2202383271200,9798573046479,889364
9944293232011,1235837035915,7273114887262,1395204
9944293232011,2200885020366,8862975612130,186011
9944293232011,5142759528098,4700519427344,301418
9944293232011,8193480012286,5307878172062,283558
9944293232011,1833981985332,1984078721546,1361243
