prime,A,x0,trials
7182591775727,5499731612335,6360526176636,956127
7182591775727,5220830090218,6827168318638,1060520
7182591775727,442292266069,4872013735241,15166
7182591775727,6596244088736,2849238424484,123835
7182591775727,3453048110816,4478462820173,655922
7182591775727,5566921894113,4928339502541,234031
7182591775727,1421335213286,1253542542837,432558
7182591775727,153259695014,6586626279081,1116046
7182591775727,6801200229308,4528330858038,1880589
7182591775727,2838237084239,308622602605,574449
7186209801373,1364198528139,5739500748222,805599
7186209801373,3903326327824,2094407369542,551226
7186209801373,3979274823348,5468752203478,711586
7186209801373,3830670599810,5502879895577,541041
7186209801373,965483676665,6627917889631,50494
7186209801373,2250635996383,2490371512659,771402
7186209801373,640335655688,115105914011,286149
7186209801373,3211531525325,5087579952734,230643
7186209801373,5538341619091,1459466444277,841808
7186209801373,3738115482088,5036179692571,779126
7196168576813,6516744698895,553300759281,1077387
7196168576813,4672477023040,5632112774242,262321
7196168576813,6804451299903,6006123407731,240119
7196168576813,1242992386010,6670883688748,223895
7196168576813,5240367343317,1565571909800,57099
7196168576813,5112617514928,5207952230787,27985
7196168576813,168256054656,5744903435828,134668
7196168576813,6633949394463,774682009149,586773
7196168576813,3567509736312,3229725282428,11088
7196168576813,1408462266797,544519700612,309636
