prime,A,x0,trials
3841003311037,688118483307,971868573479,323656
3841003311037,431096198151,3812514669447,304974
3841003311037,3413039169075,2413929242595,196171
3841003311037,3090028437922,2821025042607,258022
3841003311037,2754126462351,1972604062384,272970
3841003311037,2312823436916,1333855262608,645266
3841003311037,3189334767609,3311851633551,509063
3841003311037,1360238239128,2230353453723,429160
3841003311037,3788756811121,2041985872591,844801
3841003311037,3513095305298,207701979198,14795
3967900450699,1098529833341,1595070351900,269117
3967900450699,3555776149153,2508859210966,721631
3967900450699,1267993957937,2886400933987,259939
3967900450699,2135388442292,2965115151702,73265
3967900450699,130361516197,2711616872088,1348262
3967900450699,1141297301797,3238030942028,308538
3967900450699,3062632106126,3483554911280,1249137
3967900450699,815168539409,2025339250653,105099
3967900450699,1466265917735,3629244083094,59292
3967900450699,2334586046592,1820589536776,502773
4090732087859,3701697617681,514702149498,32746
4090732087859,368475580829,3968358364804,114232
4090732087859,1006998363553,776973452542,274174
4090732087859,1488015239068,917731873288,50995
4090732087859,2914330791917,3765829884969,191072
4090732087859,780775071503,207131621102,308799
4090732087859,2998024452798,2778267055030,1260012
4090732087859,1203964199173,2341837044799,192396
4090732087859,1683613787196,1800665488006,298334
4090732087859,3033452711711,94368125310,929926
