prime,A,x0,trials
8316099140123,3444202789351,2622876753187,399713
8316099140123,1066662580105,6962016072656,287667
8316099140123,3752792353966,127568318112,1064895
8316099140123,5700936066753,4503133732390,133595
8316099140123,8034004812986,3300558549718,233481
8316099140123,7073982307379,6262588671224,325113
8316099140123,94618956403,3752268343683,105483
8316099140123,3111840961980,1064617625756,444230
8316099140123,5963648037115,8307724909830,176488
8316099140123,1180715518477,7034548670820,100384
8827783297211,6387895063192,3091135131954,491507
8827783297211,1298087290963,865444532995,218697
8827783297211,8287758021115,4835927953193,56564
8827783297211,7197075683009,813004747729,75236
8827783297211,7847780390376,669477011542,744928
8827783297211,224189230030,530947740052,1525999
8827783297211,5554481495690,301293061146,817535
8827783297211,5682216270027,7210444761143,2150502
8827783297211,2893241498087,8204557815623,417095
8827783297211,1750736246368,6764839712208,1102536
8860050437417,8510396087015,7206683361500,1333958
8860050437417,1520245768843,6606775560370,1704876
8860050437417,8533698103465,7235351362144,778997
8860050437417,7506561843254,6783023078296,1904794
8860050437417,7184930138009,6170539931390,664277
8860050437417,8465322858641,4284323051579,1593369
8860050437417,1788251878422,1734961245361,500816
8860050437417,4170249276284,3120841572975,229653
8860050437417,3814914244190,7510389701992,3648818
8860050437417,2245192330143,8086421158743,266622
