prime,A,x0,trials
1864651630271,223096919387,954960916358,288061
1864651630271,409183042703,1746678842695,47771
1864651630271,251484858319,979182274747,203246
1864651630271,984066796967,319435052324,43605
1864651630271,352376135742,1796820843368,543319
1864651630271,454866448936,859057769893,68922
1864651630271,1259468778477,1054885846662,51924
1864651630271,1084167031383,1722897826957,633145
1864651630271,1557576236959,672812262752,2890
1864651630271,1402532952735,1367175163827,1064393
1911984025199,276045282906,844077281652,324905
1911984025199,831407997439,136797901255,18001
1911984025199,602136428039,226497770780,31822
1911984025199,264249337758,97762214561,306657
1911984025199,731310858552,215282199736,240244
1911984025199,1375704401256,883058271603,54827
1911984025199,1151822767865,1752219527965,475693
1911984025199,340541504579,1576303666937,466489
1911984025199,1478174875102,171890332373,28832
1911984025199,1703143632575,736968615683,21069
1929124613989,921511876137,1709644400602,660442
1929124613989,88622746043,1234439828060,125993
1929124613989,474058324411,1762104402657,447511
1929124613989,1038035164759,1716935907172,592068
1929124613989,1015769758373,1333423114140,78437
1929124613989,795865402602,1771153411782,293984
1929124613989,990744904541,1274288086220,216463
1929124613989,1103710970549,445336448587,198025
1929124613989,1200990814523,1008589848762,285095
1929124613989,555701984227,1263634141562,170773
