prime,A,x0,trials
5245998359831,2836640338520,42588161851,447926
5245998359831,2178380302876,2661444444730,39169
5245998359831,2807066141841,577884685033,636342
5245998359831,4400528550563,142089691043,1250831
5245998359831,1043909589408,4010042908053,582491
5245998359831,3236617012010,219747055875,1345616
5245998359831,1046185481287,1309455101026,620803
5245998359831,2396289863287,1448191571257,5833304
5245998359831,2619837294456,2222385922990,364430
5245998359831,970983144270,3090998249432,1340927
5437692457831,964669747728,1146793226184,86476
5437692457831,5009164658935,2899093050497,511486
5437692457831,2735634972825,2876384737166,1313217
5437692457831,4697816782764,3784967513922,72817
5437692457831,2084517345701,3354534599056,486176
5437692457831,2129424670419,2847715912186,28065
5437692457831,4326317311043,3484678291426,433884
5437692457831,3953517615676,5365804144525,1483685
5437692457831,1968627503554,1636584982103,451867
5437692457831,2337223659533,5358286122232,452755
5514078820889,4369980646366,2839697831374,63345
5514078820889,5174410156702,3961425686139,3534834
5514078820889,3189848451573,571237733231,1831785
5514078820889,1218615197907,496610787507,723697
5514078820889,665170590985,4771608123509,81801
5514078820889,3577813118556,5205529518644,519455
5514078820889,1995631571901,3689354751659,13060
5514078820889,3500582790530,4177167739751,754599
5514078820889,2103352166875,4272482301828,744860
5514078820889,1312336344593,3758816481659,1999201
