prime,A,x0,trials
6325311548069,2925528042496,4130287154155,1967917
6325311548069,3111269474155,1378790704113,45745
6325311548069,2471593267067,3775580781768,1808196
6325311548069,1634356694912,1862636240178,341583
6325311548069,28765753234,5803770958202,394295
6325311548069,4359970624600,2103012299005,831604
6325311548069,3480601179056,4012358431329,729061
6325311548069,6020821121136,1769332488060,752082
6325311548069,5594706019003,5146830250177,494374
6325311548069,1115980780261,2349643479919,701733
6462779265763,6406509392549,4022585128257,162537
6462779265763,4745043920041,503359056572,26606
6462779265763,743639548268,6259722822530,859963
6462779265763,5810894505176,4181347325755,416643
6462779265763,4011197965950,5138310383933,839410
6462779265763,4634070921954,4212213562107,907981
6462779265763,4009424732736,1869183987650,93476
6462779265763,1818961522354,2462566689367,212493
6462779265763,3886879205609,389126907837,194198
6462779265763,3862195211449,3293680172179,41805
6464373171769,641607654561,5282363608065,529623
6464373171769,5311554743082,1619650011891,80063
6464373171769,4991420936039,821686830572,439512
6464373171769,3975106007822,113446437995,1193692
6464373171769,2018651024794,1961185671079,3240653
6464373171769,3485852876014,22622157777,714236
6464373171769,1178357988239,6048974838422,494236
6464373171769,5384472346249,2783253988519,1721887
6464373171769,4214595394141,4881349857499,455359
6464373171769,3709869576636,3879325830730,722438
