prime,A,x0,trials
2977747744913,1598330911487,1362505050354,300830
2977747744913,71885924786,1010122749580,187901
2977747744913,1007215441704,876947489758,1118019
2977747744913,2077403455649,341159300634,3597
2977747744913,532748664134,1152381416843,250917
2977747744913,1415830582090,1795019831804,892916
2977747744913,1935549387187,2102609238934,146804
2977747744913,2839491178539,322345669405,401065
2977747744913,2210729076499,2535342744361,281455
2977747744913,335859416393,518633286180,491195
3008348007227,3004464678916,516271714010,341063
3008348007227,2069800319736,1677825434243,229123
3008348007227,482810760115,1507924978718,541655
3008348007227,1508625798920,1378452337641,279095
3008348007227,2644474819790,2470949555899,482098
3008348007227,493015760635,1921203986658,282032
3008348007227,1427579882164,414729247763,61408
3008348007227,2697939029875,1790422593156,37652
3008348007227,2286185273946,2573243392965,467344
3008348007227,1987431771007,165144018079,15174
3107348937733,1768209709451,2540718939854,69359
3107348937733,2684806294911,2628899163101,81363
3107348937733,79100463038,340242114791,117088
3107348937733,2766314849384,2612672079046,88001
3107348937733,1338970612390,1387902698401,356277
3107348937733,2418681173325,1921856491973,452878
3107348937733,788740029263,1053468856611,73834
3107348937733,639562097599,244797992926,115150
3107348937733,1727314025360,441634504924,629775
3107348937733,2736854764275,300521016356,28054
