prime,A,x0,trials
463374840389,171331621587,119491592563,59710
463374840389,454389067052,318682939843,491161
463374840389,349746791219,176983123066,177077
463374840389,433008047959,59030771568,116994
463374840389,113880061371,291987380143,213964
463374840389,131112671595,187539271303,27573
463374840389,178261652653,71249854249,289733
463374840389,14880694747,210666812291,371902
463374840389,295313398095,404104589925,359628
463374840389,165175440408,345049041105,11262
485673483623,48960013192,277505564151,52136
485673483623,356784607959,391260788328,86464
485673483623,111447156900,155013856275,467684
485673483623,308198722584,312554462569,153485
485673483623,163736274144,401597090136,6801
485673483623,243257328859,330613724958,480190
485673483623,459139173669,456323659668,474433
485673483623,130623555566,392094925404,396194
485673483623,268543495667,335950515339,387665
485673483623,225640861856,272771775190,120591
497113357861,387482417304,5249117162,67317
497113357861,35141826927,67658224564,139250
497113357861,485823720456,171807207599,9542
497113357861,136941785773,370792013086,159077
497113357861,340451011799,433106661105,18863
497113357861,18260090523,160598537793,100185
497113357861,280424229312,126531163022,37625
497113357861,354036122002,386127707970,109476
497113357861,397191997670,368817830601,197888
497113357861,120845941097,441041645311,34459
