prime,A,x0,trials
686597513191,203417570414,88630254255,96028
686597513191,165362324563,671830425561,93025
686597513191,217333249466,661452341018,122890
686597513191,143884239619,57750787351,153691
686597513191,12263965366,438374326020,79170
686597513191,248414725414,666177875210,355098
686597513191,407686369660,523302535372,26472
686597513191,597362303701,413448502833,206185
686597513191,357483621958,400308811596,106090
686597513191,162299752927,582639642582,169639
692013086591,629045055000,174018373876,131245
692013086591,229438721494,458517950081,51380
692013086591,245276057208,321737841087,199993
692013086591,123312364718,198363053965,905599
692013086591,172110180574,286151730419,47703
692013086591,104064284899,239338749086,69625
692013086591,497780586000,189489584945,11932
692013086591,231895160233,69914825323,3429
692013086591,232687149139,532841825220,42803
692013086591,129199206310,423465157058,265705
693467426501,210895277602,610527168078,109077
693467426501,432790507670,685220840524,84533
693467426501,487420517339,634302452683,60404
693467426501,436262735200,82292432017,342976
693467426501,648670976964,246522572937,22162
693467426501,189053675701,12158975383,76667
693467426501,486412726522,375890437290,348009
693467426501,488945791866,2770413512,437194
693467426501,556807860746,1067468570,218315
693467426501,499761990493,665123112348,112267
