prime,A,x0,trials
133504482757,68662584276,56702100221,47804
133504482757,78918172394,15278940552,140079
133504482757,11778025711,109140460372,52004
133504482757,123408214716,64267990897,10305
133504482757,86512990482,65937649463,14899
133504482757,18111199265,11451900565,35012
133504482757,99214598983,12596842971,21465
133504482757,84157331402,109058244683,1325
133504482757,83956521355,25933428331,5279
133504482757,65022088456,52203067002,157358
134856864071,121485481128,65859962962,48832
134856864071,90777549959,83338094383,92716
134856864071,130603357174,93640367951,10694
134856864071,40060130437,32329675533,400
134856864071,72876829150,101366673125,67801
134856864071,108891559718,99556464386,40486
134856864071,63288687742,126088284145,21976
134856864071,65403020868,94545561500,9253
134856864071,3870940685,120851181789,113499
134856864071,46597606893,123105790775,115492
138478726541,131312005429,48850423826,57469
138478726541,110731081483,74537853844,187220
138478726541,101481729770,20039016596,221518
138478726541,101196306133,122573982469,40479
138478726541,130064088454,99217917553,308326
138478726541,81045719441,17076392358,156000
138478726541,129788182768,89236417062,162454
138478726541,7632650680,102382599785,166007
138478726541,4676847479,28825212236,106619
138478726541,135747215249,135453790852,317
