prime,A,x0,trials
351978461839,53617523553,28156691160,1138538
351978461839,196826149814,45795223694,911345
351978461839,81461894467,251565254152,46621
351978461839,29836069648,168775331841,90379
351978461839,251089730653,297444100664,3159
351978461839,11720304678,19203437260,123742
351978461839,162727475041,36265544695,167202
351978461839,187671666709,108305697850,52812
351978461839,97850817924,260964168316,14161
351978461839,153016578038,197411300368,659030
357258512621,177702035881,191642511698,133229
357258512621,241623577259,142294305133,700340
357258512621,165487955511,119623804273,199664
357258512621,121285866700,151256775622,688931
357258512621,11414943790,5889678757,177566
357258512621,98693846030,118200570965,9312
357258512621,334794010407,239722751667,314082
357258512621,196044028031,295086450240,40608
357258512621,87006068264,105908544042,112938
357258512621,182702893311,101278422595,1787841
364401932087,58140872870,275905348641,197138
364401932087,277149621822,271844079623,39468
364401932087,125690595112,206302732927,136425
364401932087,246426039380,257893999616,24229
364401932087,143043317833,126227392535,149744
364401932087,333162077589,267126545683,309545
364401932087,47152465691,146273962463,187859
364401932087,41987929600,155682367222,97655
364401932087,302302009612,33800175930,17059
364401932087,72455304326,106455907863,115787
