prime,A,x0,trials
214845367691,51791346571,13860569442,60802
214845367691,43853415568,29819503895,44983
214845367691,187968392635,160572318090,6114
214845367691,71112556279,23958689657,416807
214845367691,180169892682,44577588110,12607
214845367691,199880417881,177946618304,133090
214845367691,35771175950,76107803427,11878
214845367691,32243330618,167825553081,17683
214845367691,21291253307,22770253841,19186
214845367691,153164570741,118952615388,7264
227831060011,112250622009,141978410776,7989
227831060011,46012220515,76606677627,33654
227831060011,184393701603,117106816825,27845
227831060011,214189455163,90888137791,20271
227831060011,150625705891,207432143560,4368
227831060011,92597499566,43106434032,33246
227831060011,95259811296,206585564433,25467
227831060011,155441983514,101286079206,24020
227831060011,133976903328,140899796303,49541
227831060011,55683670267,75480114606,34055
228460643779,12591150191,206576798918,1178
228460643779,160415618200,149170498724,88348
228460643779,111160762507,111155242776,11608
228460643779,87050294835,38469509613,101271
228460643779,174001597603,79755222154,10511
228460643779,224641425229,77238895252,59766
228460643779,103499168661,5436733734,41428
228460643779,119690645485,190073885314,29615
228460643779,80751706764,39591681476,95111
228460643779,211800928681,29952993864,34502
