prime,A,x0,trials
419220487969,58538990748,408632180582,10538
419220487969,289068626066,106322173299,344211
419220487969,376056826157,118294439744,156177
419220487969,31012459074,83858348271,22532
419220487969,381865359462,355049019711,147553
419220487969,183282502041,12885511678,104575
419220487969,19647331603,316023922385,331504
419220487969,314799682699,370733124529,222
419220487969,168709875064,306166379860,69809
419220487969,134003724756,318143243185,88064
432279559979,31718463401,64464593737,88094
432279559979,151993194665,98973905368,18118
432279559979,369548015125,330445494769,102901
432279559979,263556784519,203411955649,204916
432279559979,130515540782,187246622383,59305
432279559979,199431224284,53936032525,77446
432279559979,254439955160,316173029965,45126
432279559979,159951701250,173442089961,37733
432279559979,47523613095,11140661251,4402
432279559979,34379146133,318920041321,22755
448635785753,305832946569,184756791994,165106
448635785753,169140915679,208837088721,40871
448635785753,343033424387,416596090281,1128
448635785753,133008380303,107615746339,81822
448635785753,38582865187,294990505978,36069
448635785753,56266259499,240775479138,121413
448635785753,181420794210,15588038786,200971
448635785753,353397121805,155134355138,148545
448635785753,57836396622,153868881774,241213
448635785753,1270351304,190487580535,151527
