prime,A,x0,trials
115277147633,74703743711,86306464653,117045
115277147633,16252000902,81342602595,292919
115277147633,71423346896,7058577562,133770
115277147633,91930669785,97651359840,4181
115277147633,34645825860,21161635854,22369
115277147633,49577335025,8263520302,76423
115277147633,72760993875,14479455585,59451
115277147633,34360378575,62237303306,65701
115277147633,92886400617,74850174535,24074
115277147633,6719886400,57541605445,115191
117096994757,97039492634,89211608409,17533
117096994757,46662618828,42531125823,8055
117096994757,93369187160,63016430216,49851
117096994757,72718462271,47737306614,49041
117096994757,88447673552,20183879154,12891
117096994757,24352668746,15397474293,13378
117096994757,15229793686,51629588782,21009
117096994757,80115751706,54454711994,3177
117096994757,42903400745,7974007134,11055
117096994757,46094038525,112975875469,21535
118605939323,108479198262,81817344189,6981
118605939323,103181086829,48436159788,20488
118605939323,2975910954,28318469164,49298
118605939323,46667415166,6494420107,45489
118605939323,15772685676,29844376588,16423
118605939323,2946776929,15473288021,43998
118605939323,29187032150,68925016418,24028
118605939323,58729524408,34126553646,832
118605939323,8359077793,92727130007,28287
118605939323,48940239980,44699854319,46391
