prime,A,x0,trials,param_a_count,param_b_avg
38237971,10586207,11375881,33,3.0,9864.23
38237971,30976760,19002699,333,3.0,9864.23
38237971,1588989,7556145,768,3.0,9864.23
38237971,14664906,24698986,1107,3.0,9864.23
38237971,9015838,20912798,177,3.0,9864.23
38237971,11583969,36911325,46,3.0,9864.23
38237971,1722029,18817937,670,3.0,9864.23
38237971,23158932,17405335,75,3.0,9864.23
38237971,27121461,33979099,86,3.0,9864.23
38237971,5971429,28323119,273,3.0,9864.23
38702413,20612897,26752180,461,3.0,9319.01
38702413,33220756,5281140,510,3.0,9319.01
38702413,11774457,30415259,444,3.0,9319.01
38702413,9803953,30750934,1056,3.0,9319.01
38702413,26444628,10882313,39,3.0,9319.01
38702413,18923188,13845833,239,3.0,9319.01
38702413,17903922,2229020,2010,3.0,9319.01
38702413,8726832,35239987,272,3.0,9319.01
38702413,23000274,24596145,461,3.0,9319.01
38702413,32132017,7197059,840,3.0,9319.01
40846969,10959054,960841,9937,3.0,10602.32
40846969,18616488,1385521,3098,3.0,10602.32
40846969,15935102,35120319,2364,3.0,10602.32
40846969,35697538,13956198,1305,3.0,10602.32
40846969,17895370,26047960,316,3.0,10602.32
40846969,8458733,10558455,799,3.0,10602.32
40846969,32709651,35255231,767,3.0,10602.32
40846969,2334977,21204914,2538,3.0,10602.32
40846969,22560786,21622216,412,3.0,10602.32
40846969,27597947,6282510,1848,3.0,10602.32
