prime,A,x0,trials,param_a_count,param_b_avg
21686741,16997922,13889592,3440,2.0,8176.48
21686741,8910043,5685875,147,2.0,8176.48
21686741,18565997,3807821,771,2.0,8176.48
21686741,10294092,9424863,1700,2.0,8176.48
21686741,5730406,14523479,436,2.0,8176.48
21686741,12128423,11337043,621,2.0,8176.48
21686741,4716836,20397491,415,2.0,8176.48
21686741,14266569,7714705,1232,2.0,8176.48
21686741,1014779,9145086,861,2.0,8176.48
21686741,11867826,8310097,4586,2.0,8176.48
22823417,15455251,14642416,3133,3.0,6390.7
22823417,15993327,289102,470,3.0,6390.7
22823417,13617892,17827941,350,3.0,6390.7
22823417,5470081,10483940,965,3.0,6390.7
22823417,12796023,12024482,4259,3.0,6390.7
22823417,14722538,22286216,892,3.0,6390.7
22823417,15877448,10932046,2528,3.0,6390.7
22823417,8676527,19126927,80,3.0,6390.7
22823417,17197759,7974039,2343,3.0,6390.7
22823417,240973,21214245,3233,3.0,6390.7
22968103,22020512,15187686,79,2.0,8422.9
22968103,12408039,20475052,304,2.0,8422.9
22968103,2018452,22100636,406,2.0,8422.9
22968103,21875947,18775768,79,2.0,8422.9
22968103,9042730,14186925,3575,2.0,8422.9
22968103,18322170,9069980,263,2.0,8422.9
22968103,22966741,18705104,2434,2.0,8422.9
22968103,63481,628412,1622,2.0,8422.9
22968103,18983740,20863304,480,2.0,8422.9
22968103,3477308,85896,4946,2.0,8422.9
