prime,A,x0,trials,param_a_count,param_b_avg
51509257,50518581,10624183,666,4.0,9431.07
51509257,10527133,34317757,113,4.0,9431.07
51509257,40094969,23008095,936,4.0,9431.07
51509257,46960448,21507381,1241,4.0,9431.07
51509257,16152414,22933060,438,4.0,9431.07
51509257,38503666,46576206,1140,4.0,9431.07
51509257,28177633,21510198,1557,4.0,9431.07
51509257,31065581,47099852,1367,4.0,9431.07
51509257,51343474,6088010,1698,4.0,9431.07
51509257,12205376,42314250,536,4.0,9431.07
53839013,40687592,44368969,5040,3.0,12935.92
53839013,18822976,35768439,1210,3.0,12935.92
53839013,31010200,10107921,33,3.0,12935.92
53839013,47460617,2929996,702,3.0,12935.92
53839013,25084298,52790144,4178,3.0,12935.92
53839013,46755602,11858450,454,3.0,12935.92
53839013,47860290,5651198,1684,3.0,12935.92
53839013,27463698,10938600,472,3.0,12935.92
53839013,16283782,37324359,3899,3.0,12935.92
53839013,21016457,36552584,894,3.0,12935.92
55024213,22284918,49450561,780,3.0,13085.0
55024213,47397113,5761745,1687,3.0,13085.0
55024213,10998278,16512756,347,3.0,13085.0
55024213,33710157,25905883,3823,3.0,13085.0
55024213,4797922,50328262,647,3.0,13085.0
55024213,53201341,26827504,1689,3.0,13085.0
55024213,27666637,21961690,1773,3.0,13085.0
55024213,21473103,48480165,247,3.0,13085.0
55024213,9507535,851491,587,3.0,13085.0
55024213,18620252,31235069,1865,3.0,13085.0
