prime,A,x0,trials,param_a_count,param_b_avg
12505501,4321075,8662522,222,3.0,6182.41
12505501,11922031,5849035,1671,3.0,6182.41
12505501,4856617,10120299,823,3.0,6182.41
12505501,3408213,5573660,36,3.0,6182.41
12505501,11794877,7472893,474,3.0,6182.41
12505501,2851914,1990006,12,3.0,6182.41
12505501,6065393,8816430,669,3.0,6182.41
12505501,3203975,3322790,1348,3.0,6182.41
12505501,8194960,867600,1437,3.0,6182.41
12505501,8265409,2639833,2421,3.0,6182.41
13191391,9407115,3285696,1064,4.0,5408.77
13191391,544093,546044,23,4.0,5408.77
13191391,952340,4880652,176,4.0,5408.77
13191391,1860125,3662148,109,4.0,5408.77
13191391,9306421,6951830,743,4.0,5408.77
13191391,12311263,8029673,1440,4.0,5408.77
13191391,101985,6279425,60,4.0,5408.77
13191391,7188046,595247,625,4.0,5408.77
13191391,12903532,9267896,33,4.0,5408.77
13191391,4477018,3258070,610,4.0,5408.77
13240537,3101897,8438628,69,4.0,5429.35
13240537,2779715,7576128,402,4.0,5429.35
13240537,13123927,1357822,185,4.0,5429.35
13240537,2684193,12691196,644,4.0,5429.35
13240537,12639183,10216350,59,4.0,5429.35
13240537,970501,7967233,2294,4.0,5429.35
13240537,6838978,11087193,881,4.0,5429.35
13240537,6681256,9168585,19,4.0,5429.35
13240537,3911140,732363,458,4.0,5429.35
13240537,6123036,8827405,1623,4.0,5429.35
