prime,A,x0,trials,param_a_count,param_b_avg
28701499,6683584,13163219,1374,2.0,9860.27
28701499,3656888,18076700,316,2.0,9860.27
28701499,15542012,1763117,7,2.0,9860.27
28701499,7006100,18574439,1202,2.0,9860.27
28701499,5761354,8572760,662,2.0,9860.27
28701499,10020360,4822139,1577,2.0,9860.27
28701499,10649487,2482660,29,2.0,9860.27
28701499,5806771,9734067,1227,2.0,9860.27
28701499,1054568,2218238,1073,2.0,9860.27
28701499,18517500,24437784,3686,2.0,9860.27
29853737,13525986,19095433,1552,3.0,7830.69
29853737,8454952,2429704,669,3.0,7830.69
29853737,18401844,14543434,885,3.0,7830.69
29853737,13768042,9199218,42,3.0,7830.69
29853737,10552103,28548650,759,3.0,7830.69
29853737,9061902,25245398,259,3.0,7830.69
29853737,443185,4289771,705,3.0,7830.69
29853737,10865771,5756303,267,3.0,7830.69
29853737,19713906,12608553,77,3.0,7830.69
29853737,7245746,15985041,1439,3.0,7830.69
30644617,28210291,24888261,250,3.0,8315.09
30644617,29571613,27282452,3154,3.0,8315.09
30644617,171566,11180860,1293,3.0,8315.09
30644617,29308695,27225203,847,3.0,8315.09
30644617,29593103,4304430,332,3.0,8315.09
30644617,19002764,19233464,371,3.0,8315.09
30644617,28856212,13312943,762,3.0,8315.09
30644617,19173353,962358,1499,3.0,8315.09
30644617,27935550,3995439,455,3.0,8315.09
30644617,20668958,16499213,1455,3.0,8315.09
