prime,A,x0,trials,param_a_count,param_b_avg
98954081,77732489,80027304,1888,2.0,17844.51
98954081,29926060,73697337,17076,2.0,17844.51
98954081,88268394,1814021,386,2.0,17844.51
98954081,75206226,81123383,3125,2.0,17844.51
98954081,17146887,2257244,4174,2.0,17844.51
98954081,24044003,42377708,182,2.0,17844.51
98954081,60792745,56860207,5708,2.0,17844.51
98954081,24885701,52496648,9569,2.0,17844.51
98954081,89854579,58716495,6634,2.0,17844.51
98954081,62418325,28751890,4353,2.0,17844.51
99069739,66935734,94381825,1959,2.0,17630.3
99069739,49475196,39320880,4141,2.0,17630.3
99069739,30853561,1074577,2181,2.0,17630.3
99069739,90598908,91265403,1074,2.0,17630.3
99069739,1931240,87185633,691,2.0,17630.3
99069739,63932006,5492667,7142,2.0,17630.3
99069739,8384272,31919977,6448,2.0,17630.3
99069739,19516321,48830389,202,2.0,17630.3
99069739,49641303,91930356,612,2.0,17630.3
99069739,80786635,20855710,1593,2.0,17630.3
99885403,88022994,21800467,867,2.0,18228.75
99885403,65788612,70442778,61,2.0,18228.75
99885403,49822058,29233113,3714,2.0,18228.75
99885403,53391286,95136787,2767,2.0,18228.75
99885403,66974541,15950490,3253,2.0,18228.75
99885403,93997396,32454357,1969,2.0,18228.75
99885403,56775225,65979526,4207,2.0,18228.75
99885403,89779720,97613208,1781,2.0,18228.75
99885403,9660415,27211194,1700,2.0,18228.75
99885403,21967247,90872362,1891,2.0,18228.75
