prime,A,x0,trials,param_a_count,param_b_avg
89562541,51707124,25535933,2222,2.0,17050.13
89562541,6109146,43779585,7445,2.0,17050.13
89562541,16880360,14267705,8152,2.0,17050.13
89562541,40468367,58774782,4147,2.0,17050.13
89562541,85449733,54967553,3253,2.0,17050.13
89562541,49893405,85336200,3423,2.0,17050.13
89562541,8208805,41730931,1136,2.0,17050.13
89562541,87248063,87131080,1218,2.0,17050.13
89562541,6742780,61568287,8200,2.0,17050.13
89562541,5362883,13161066,3035,2.0,17050.13
91667839,72348068,17530798,2756,3.0,12934.7
91667839,67183445,45882726,634,3.0,12934.7
91667839,9569164,67387836,176,3.0,12934.7
91667839,3083831,10413154,881,3.0,12934.7
91667839,13116674,63919180,886,3.0,12934.7
91667839,30911184,85485673,2205,3.0,12934.7
91667839,42115224,14069727,2485,3.0,12934.7
91667839,25730642,83534189,1344,3.0,12934.7
91667839,32791480,520839,2969,3.0,12934.7
91667839,86562698,90822493,4704,3.0,12934.7
96453109,86877881,1952846,3572,3.0,13742.28
96453109,60097939,19478324,123,3.0,13742.28
96453109,59700871,59199742,660,3.0,13742.28
96453109,775344,72560858,1590,3.0,13742.28
96453109,25820325,25939517,3574,3.0,13742.28
96453109,20717975,9460195,617,3.0,13742.28
96453109,9103822,73094776,5031,3.0,13742.28
96453109,39554656,6528451,1342,3.0,13742.28
96453109,8704409,986436,12153,3.0,13742.28
96453109,30676029,40739406,4042,3.0,13742.28
