prime,A,x0,trials,param_a_count,param_b_avg
215689,89492,98894,16,4.0,677.78
215689,78700,160933,104,4.0,677.78
215689,131186,37881,146,4.0,677.78
215689,173702,104907,45,4.0,677.78
215689,108737,46355,75,4.0,677.78
215689,50237,129941,27,4.0,677.78
215689,66729,214673,449,4.0,677.78
215689,160701,114607,33,4.0,677.78
215689,171737,54928,25,4.0,677.78
215689,172037,29842,117,4.0,677.78
231533,123837,4010,18,2.0,628.64
231533,94366,132826,744,2.0,628.64
231533,120840,190495,269,2.0,628.64
231533,199835,170240,691,2.0,628.64
231533,99207,48018,436,2.0,628.64
231533,31698,25287,233,2.0,628.64
231533,198488,223366,204,2.0,628.64
231533,142859,135776,544,2.0,628.64
231533,86098,199444,278,2.0,628.64
231533,177138,106868,8,2.0,628.64
233911,60133,193370,80,2.0,816.26
233911,121781,142433,83,2.0,816.26
233911,9666,97536,130,2.0,816.26
233911,74651,217292,40,2.0,816.26
233911,128590,198492,10,2.0,816.26
233911,197762,80548,70,2.0,816.26
233911,167552,89580,38,2.0,816.26
233911,115419,61859,94,2.0,816.26
233911,25455,12356,33,2.0,816.26
233911,119017,54056,236,2.0,816.26
