prime,A,x0,trials,param_a_count,param_b_avg
521051,149883,97573,3,3.0,1138.06
521051,500379,455053,32,3.0,1138.06
521051,180000,336930,101,3.0,1138.06
521051,463702,161515,28,3.0,1138.06
521051,292843,311448,89,3.0,1138.06
521051,138132,268892,19,3.0,1138.06
521051,414085,243298,527,3.0,1138.06
521051,151866,165430,63,3.0,1138.06
521051,250175,410662,402,3.0,1138.06
521051,155291,99469,80,3.0,1138.06
527843,124971,251530,75,2.0,1359.53
527843,424427,412606,64,2.0,1359.53
527843,373425,396808,19,2.0,1359.53
527843,496993,505276,13,2.0,1359.53
527843,237773,13506,105,2.0,1359.53
527843,414021,85308,145,2.0,1359.53
527843,451857,394134,196,2.0,1359.53
527843,73851,171244,86,2.0,1359.53
527843,239942,475048,182,2.0,1359.53
527843,3916,503151,11,2.0,1359.53
528611,415483,165917,61,3.0,1130.86
528611,130328,418661,79,3.0,1130.86
528611,513761,508337,178,3.0,1130.86
528611,150738,483067,447,3.0,1130.86
528611,419805,467567,240,3.0,1130.86
528611,265907,332880,66,3.0,1130.86
528611,120775,298830,57,3.0,1130.86
528611,89524,158974,266,3.0,1130.86
528611,898,216890,13,3.0,1130.86
528611,440527,255766,17,3.0,1130.86
