prime,A,x0,trials,param_a_count,param_b_avg
580639,358510,499199,42,3.0,1259.81
580639,307607,91418,144,3.0,1259.81
580639,546908,301977,73,3.0,1259.81
580639,244554,27126,222,3.0,1259.81
580639,443513,307087,180,3.0,1259.81
580639,123707,199916,33,3.0,1259.81
580639,201523,334686,96,3.0,1259.81
580639,329401,79590,24,3.0,1259.81
580639,405030,331315,138,3.0,1259.81
580639,461916,138845,17,3.0,1259.81
586601,15541,281331,380,3.0,1255.45
586601,141909,436151,128,3.0,1255.45
586601,27649,22155,40,3.0,1255.45
586601,333299,491222,214,3.0,1255.45
586601,369142,551057,3,3.0,1255.45
586601,9993,371166,65,3.0,1255.45
586601,316587,499782,107,3.0,1255.45
586601,1936,215846,148,3.0,1255.45
586601,226724,222118,354,3.0,1255.45
586601,249757,254405,52,3.0,1255.45
608347,148812,411455,35,3.0,1299.35
608347,329365,388022,115,3.0,1299.35
608347,431176,198061,53,3.0,1299.35
608347,24379,375325,51,3.0,1299.35
608347,338213,276109,75,3.0,1299.35
608347,230111,106742,9,3.0,1299.35
608347,393433,116396,33,3.0,1299.35
608347,584797,99739,4,3.0,1299.35
608347,456551,560278,40,3.0,1299.35
608347,392021,242089,153,3.0,1299.35
