prime,A,x0,trials,param_a_count,param_b_avg
822989,819202,797202,55,4.0,1299.03
822989,611569,121868,155,4.0,1299.03
822989,231139,198872,51,4.0,1299.03
822989,23439,30617,431,4.0,1299.03
822989,264894,539038,27,4.0,1299.03
822989,805361,384131,15,4.0,1299.03
822989,413774,697,11,4.0,1299.03
822989,461939,621769,390,4.0,1299.03
822989,659100,628028,11,4.0,1299.03
822989,375411,369137,142,4.0,1299.03
838769,733772,59484,284,3.0,1617.69
838769,410042,511324,139,3.0,1617.69
838769,457936,509635,94,3.0,1617.69
838769,362303,367019,89,3.0,1617.69
838769,498784,542636,7,3.0,1617.69
838769,455515,662482,355,3.0,1617.69
838769,9213,72440,541,3.0,1617.69
838769,91420,485747,261,3.0,1617.69
838769,786512,244276,19,3.0,1617.69
838769,817076,263943,170,3.0,1617.69
846529,410169,584317,122,4.0,1349.47
846529,823040,94138,118,4.0,1349.47
846529,286741,45774,129,4.0,1349.47
846529,651627,743846,41,4.0,1349.47
846529,337881,780221,24,4.0,1349.47
846529,612000,40081,4,4.0,1349.47
846529,270117,250488,105,4.0,1349.47
846529,796775,512863,97,4.0,1349.47
846529,293234,128924,180,4.0,1349.47
846529,788176,805057,102,4.0,1349.47
