prime,A,x0,trials
2143845241,435354016,1131232924,1487
2143845241,300849498,539017781,3053
2143845241,242259706,1879206054,2596
2143845241,765159081,1724039518,6
2143845241,116964434,2108840799,7164
2143845241,700334725,1065962012,2200
2143845241,489998521,1625812645,9228
2143845241,516754053,2105264869,1863
2143845241,154056300,1302115517,7042
2143845241,425796991,1144715003,3543
2177752721,2149306986,1357848479,29234
2177752721,753199273,1923014689,6917
2177752721,1241145083,330509745,3216
2177752721,1070117707,1221707410,35851
2177752721,1853800638,1080234292,14602
2177752721,239329657,104880537,8134
2177752721,1815039925,1141873708,6842
2177752721,1543241401,987200768,2532
2177752721,722763325,939163795,18507
2177752721,37387226,459298330,942
2324824961,103351338,387735068,18078
2324824961,1816665601,515925739,3001
2324824961,1171392032,894578649,16480
2324824961,1943621069,521070830,11809
2324824961,2201528358,146392285,3485
2324824961,2009858232,1755602573,5366
2324824961,1325875783,1715972687,8656
2324824961,848317902,826580349,6592
2324824961,810873552,1997564704,179
2324824961,1753371243,1633136896,23919
