prime,A,x0,trials
2647905133,665165899,957351073,3437
2647905133,2179167222,97782127,16089
2647905133,686355334,2128017580,36318
2647905133,1099949119,2175781345,21734
2647905133,1370259523,686679915,5520
2647905133,532130155,1402712497,1638
2647905133,2379229954,2363927649,5404
2647905133,2337073548,905697298,9238
2647905133,1524424738,1189192422,17276
2647905133,1734879968,1123135124,7189
2649523031,2647297028,2384690111,1876
2649523031,2648457017,1281098897,15017
2649523031,1845288290,2522195389,21936
2649523031,2241851493,1079208228,1513
2649523031,1862254730,170510568,27
2649523031,1108080890,187950943,20210
2649523031,1868970397,1474720139,12573
2649523031,2238536110,72461165,4059
2649523031,922314166,1616734951,575
2649523031,2579856364,295877359,13471
2651736047,781000250,1330046950,2354
2651736047,1473482978,1483544278,6210
2651736047,1344412476,178963414,8844
2651736047,977773831,2596131741,8301
2651736047,1416173129,351974864,37035
2651736047,1623478005,181062587,521
2651736047,1993785079,1176072005,3664
2651736047,1806006748,129325730,3818
2651736047,80394840,633777560,14854
2651736047,1780347813,1722089115,405
