prime,A,x0,trials
9342637537,6860107269,8041573377,61417
9342637537,5031553980,3466145150,34491
9342637537,4921740370,4528410791,8021
9342637537,5900332018,8169967462,7686
9342637537,1644103324,5209893643,1656
9342637537,8188574436,5126180138,16527
9342637537,6234165103,614294085,11189
9342637537,8779985620,2797268527,66440
9342637537,9240628663,4453843144,5947
9342637537,7599690732,7620828754,61687
9419607389,1101094495,6256490230,22827
9419607389,4669693079,819506294,26230
9419607389,695201615,4162315268,62234
9419607389,941458945,147160330,36081
9419607389,4049831484,4105645013,57712
9419607389,3144773739,4613296537,21058
9419607389,5759390703,7822593869,4671
9419607389,3593432256,5234076721,5565
9419607389,6349154697,1189203988,15702
9419607389,6317687214,8695875075,49795
9470423449,6530282268,8140997207,21259
9470423449,7382040942,4427993727,10051
9470423449,9252457081,8010248140,20023
9470423449,5546363018,6476525475,13935
9470423449,8074693000,3225512164,26300
9470423449,9182363649,7295302456,3035
9470423449,1604589544,2622156134,2462
9470423449,5736432444,744052215,61843
9470423449,2865595104,596136178,15012
9470423449,7364013696,5073690183,35489
