prime,A,x0,trials
4702558297,2768666251,2551227164,16994
4702558297,794498899,974775066,137863
4702558297,4397719347,2590619118,69797
4702558297,2282703523,3022968078,35377
4702558297,2859858759,1754815609,12109
4702558297,2229255108,1863680112,91301
4702558297,1752934362,3189874042,71400
4702558297,2472923757,2721722437,2203
4702558297,1465511048,539618876,39970
4702558297,2859860190,4293030209,5988
4884127751,4538758114,2755108752,16537
4884127751,3677353082,3553631319,6006
4884127751,1297474092,4461248236,15194
4884127751,2127216297,3376995767,25947
4884127751,4786953456,687907535,15954
4884127751,4857085376,4616400913,35748
4884127751,4141884688,1842592747,14905
4884127751,3550931769,3247514164,83020
4884127751,3962031947,4492602383,6445
4884127751,1075761162,683791683,15717
4923928277,4643035948,303963330,105511
4923928277,2986971455,4334078913,10042
4923928277,1447132201,4274022256,63724
4923928277,3999089271,1774690475,38854
4923928277,433135107,3979563576,18222
4923928277,110726414,2352182851,24812
4923928277,2990384430,1338488498,3
4923928277,1951371414,2737768395,516
4923928277,4918622810,3238775771,42385
4923928277,2183213513,832792934,38983
