prime,A,x0,trials
1978967899,1304859377,1090653911,4826
1978967899,1429087290,708797634,33482
1978967899,1770735882,473313999,1258
1978967899,74199976,368149134,252
1978967899,1535239849,1047181990,19067
1978967899,671317566,1895064904,7015
1978967899,1128305756,610129737,10655
1978967899,82334018,460307334,1920
1978967899,154041016,1954516054,6327
1978967899,1276354976,523729441,279
2003786461,1451174310,1681928976,13068
2003786461,580166622,191745459,36204
2003786461,404971433,794751400,468
2003786461,1765584528,718048855,15329
2003786461,241725180,1133796676,3529
2003786461,1864057078,1457205789,4235
2003786461,1484899260,376482913,5253
2003786461,1727638382,1538530296,757
2003786461,1762075886,1759814744,59788
2003786461,1807055116,838798350,2976
2030779921,416958535,853952542,7298
2030779921,249061057,1260089338,2062
2030779921,338561944,1520516713,29208
2030779921,1850571934,1348512624,3736
2030779921,1424104450,135130193,5826
2030779921,27323731,1546639000,31160
2030779921,379019554,1755807007,17364
2030779921,460484772,694736506,16793
2030779921,983586211,1986999090,11647
2030779921,1883847993,552627595,35520
