prime,A,x0,trials
3142966597,3123526244,2872886167,3206
3142966597,2238850683,1762849060,41106
3142966597,1617848112,1289451111,1415
3142966597,2262836772,1702820372,4435
3142966597,429130570,928564587,5999
3142966597,1433820056,93263654,26102
3142966597,289280722,1866500125,58901
3142966597,899600633,1148480526,23758
3142966597,371105715,792247582,3395
3142966597,1563534462,3008383333,16758
3321608333,1709152804,2291687990,4743
3321608333,3034089228,3237200184,14146
3321608333,3296351999,1494823668,12366
3321608333,1679281323,121458728,1875
3321608333,1917162024,2784598443,193
3321608333,2070163397,2335761439,4630
3321608333,2185441643,2926844394,35781
3321608333,2369880446,228305771,2966
3321608333,865718697,809022944,3034
3321608333,442554334,2934793883,11368
3438482213,457254318,2686459045,4016
3438482213,220820409,3041937593,1869
3438482213,57266875,1170489751,20445
3438482213,2848787277,1517034369,1514
3438482213,929921550,974712914,22103
3438482213,3413940340,298975192,61220
3438482213,2167245639,765942162,9255
3438482213,1456171172,3230916613,10722
3438482213,401056593,2407090126,4611
3438482213,1631183757,433433507,30823
