prime,A,x0,trials
1106158973,611982163,478820136,6717
1106158973,418071079,172651153,10846
1106158973,840833350,586876362,14468
1106158973,37069616,865491711,43306
1106158973,689936450,516108251,5105
1106158973,1066506322,613561661,5030
1106158973,67826841,690603583,2513
1106158973,489788225,883333109,1336
1106158973,404463614,873049185,331
1106158973,974056819,604196619,24112
1129581539,887751708,1023204986,17276
1129581539,71915189,820859842,10024
1129581539,1098700751,96482509,6295
1129581539,612987898,542921197,13588
1129581539,947902524,547056803,224
1129581539,561423726,387724926,6343
1129581539,722896119,319448087,13006
1129581539,582377631,644971452,3275
1129581539,545765006,967593889,4737
1129581539,803087869,1191405,24213
1179928493,400299491,534207919,16659
1179928493,965995872,670767830,10201
1179928493,316893272,968648174,518
1179928493,885096497,898746621,7555
1179928493,603924402,686580537,715
1179928493,313820812,625552084,4745
1179928493,1096461665,176309222,4348
1179928493,1065572828,50488838,4791
1179928493,356632136,260831746,6348
1179928493,230071261,622630174,2344
