prime,A,x0,trials
985937,902713,714535,1541
985937,625434,594169,645
985937,573063,261749,513
985937,632385,19075,242
985937,892441,597177,32
985937,97336,397111,468
985937,187915,825815,143
985937,589168,112344,437
985937,726790,932578,159
985937,253414,612044,31
991499,721224,759917,153
991499,598857,842728,41
991499,49305,740716,266
991499,28587,493231,7
991499,50752,566680,51
991499,21761,871788,37
991499,453864,805812,5
991499,221682,750025,83
991499,874621,888176,116
991499,834889,587505,818
998071,891027,188731,12
998071,173395,82874,44
998071,25723,943446,17
998071,855284,182787,317
998071,127803,834963,276
998071,660567,860365,244
998071,370221,902300,234
998071,482248,509013,491
998071,178945,520641,222
998071,233858,558709,156
