prime,A,x0,trials
247391,83058,2686,276
247391,177497,68744,450
247391,138395,8241,11
247391,113665,135587,684
247391,185906,132273,5
247391,82644,232660,45
247391,20620,202669,174
247391,57265,65020,82
247391,22899,29821,136
247391,174798,107129,83
248309,17805,185437,499
248309,9743,220945,197
248309,217040,83836,538
248309,235282,135017,28
248309,9809,205581,294
248309,97048,5138,373
248309,58610,31,69
248309,151273,148235,126
248309,96606,140276,24
248309,208581,245221,117
249433,145480,174240,458
249433,123917,114540,367
249433,222825,228214,152
249433,165010,111251,312
249433,43866,62341,268
249433,105204,18079,662
249433,184245,185468,292
249433,65752,225775,60
249433,70411,246919,353
249433,117535,224152,80
