prime,A,x0,trials
135893,114750,27859,132
135893,7992,125012,58
135893,16561,101846,209
135893,95096,86868,119
135893,90768,75734,39
135893,41388,78723,28
135893,6431,52827,3
135893,98022,127210,107
135893,58344,131471,191
135893,61855,82065,110
136849,128610,26404,81
136849,59871,31582,106
136849,22604,10652,17
136849,114245,42365,76
136849,727,31676,170
136849,58887,2882,3
136849,11786,16140,157
136849,6400,76889,170
136849,98687,94254,180
136849,25091,73086,1
144961,117295,96366,7
144961,78744,143931,244
144961,93032,48568,92
144961,16839,25351,111
144961,73198,49775,153
144961,123802,50355,149
144961,98133,24463,20
144961,5470,136682,16
144961,27045,70047,31
144961,60463,136617,12
