prime,A,x0,trials
750313,660258,85941,642
750313,190632,541438,544
750313,523979,389541,286
750313,292615,16801,11
750313,720376,680230,105
750313,29659,89275,116
750313,724601,553831,26
750313,43540,485314,78
750313,109882,683234,26
750313,234611,693468,18
789181,622654,169743,162
789181,257010,139145,364
789181,503027,318681,27
789181,258830,612028,93
789181,339748,526743,72
789181,323586,27638,93
789181,69529,372992,506
789181,611161,255319,32
789181,442099,572074,68
789181,397649,769204,176
792821,353084,473121,91
792821,531918,116530,339
792821,709510,93613,112
792821,432800,395029,109
792821,637618,380746,159
792821,461905,140847,99
792821,418937,766709,10
792821,301372,465169,183
792821,341978,36762,206
792821,181359,326044,181
