prime,A,x0,trials
290219,189689,222947,238
290219,112741,156599,123
290219,28491,160925,10
290219,256051,23673,194
290219,162635,148878,136
290219,130373,43122,5
290219,220668,271410,242
290219,18232,162073,506
290219,20401,130121,404
290219,190142,99363,164
303019,201748,225541,99
303019,132159,111968,50
303019,38612,266077,43
303019,14382,107260,3
303019,80608,209570,70
303019,173772,108131,49
303019,265054,8784,29
303019,99126,105333,3
303019,98581,99204,509
303019,179957,223378,36
306707,233937,106596,6
306707,145842,287582,79
306707,302464,112679,18
306707,212231,207757,5
306707,244696,249030,23
306707,256716,299425,184
306707,291875,69351,60
306707,271045,17205,16
306707,257347,71049,199
306707,299058,116366,77
