prime,A,x0,trials
864419,491302,415703,88
864419,153335,41054,457
864419,447793,789030,705
864419,551621,607053,311
864419,337795,221833,170
864419,621308,705604,20
864419,550358,720685,248
864419,504344,828701,308
864419,523999,360087,145
864419,501661,112603,414
883517,549399,507999,19
883517,635501,813821,73
883517,569413,521797,80
883517,171616,133900,198
883517,266641,369294,61
883517,614762,272592,22
883517,325154,409733,111
883517,692144,629448,406
883517,424478,688188,58
883517,124810,369692,257
894763,690331,841241,309
894763,353794,43605,103
894763,537158,670345,85
894763,197491,553993,25
894763,380041,877450,639
894763,758812,146711,241
894763,747275,274818,304
894763,79659,676311,207
894763,769281,157855,179
894763,735172,555241,69
