prime,A,x0,trials
586319,373156,7488,10
586319,150824,217077,431
586319,303794,217465,399
586319,214767,502995,85
586319,389945,524626,254
586319,365669,507078,11
586319,351929,503199,487
586319,355531,228150,136
586319,398855,179471,78
586319,34728,169305,34
594821,492567,281801,107
594821,221284,427295,99
594821,448030,306583,26
594821,238397,172846,219
594821,301322,554344,78
594821,83738,277538,41
594821,229062,179297,185
594821,460036,99650,188
594821,145456,454621,151
594821,207821,140506,112
600703,565480,130381,99
600703,544760,387956,257
600703,416049,130389,307
600703,222890,588067,130
600703,304719,215617,181
600703,342428,429305,65
600703,584122,94054,559
600703,337206,146712,141
600703,459399,165864,366
600703,192698,185106,16
