prime,A,x0,trials
110933,9940,6948,2
110933,40800,39032,103
110933,1902,13016,8
110933,94541,60247,40
110933,60292,2137,150
110933,54629,55904,41
110933,168,58612,247
110933,40902,78648,18
110933,104712,41572,13
110933,91325,29137,81
115259,77405,92371,142
115259,67948,59818,240
115259,112464,795,76
115259,1640,5687,8
115259,63634,43979,61
115259,33676,80209,203
115259,16212,32737,104
115259,90909,106716,8
115259,31422,21138,92
115259,103151,36738,30
119569,47289,70150,41
119569,89751,106981,65
119569,103485,5792,17
119569,106357,25171,234
119569,54862,4934,427
119569,16120,4529,12
119569,6539,42278,143
119569,101063,10909,146
119569,64589,44420,21
119569,10258,2029,68
