prime,A,x0,trials
323341,167901,71383,25
323341,96088,222359,56
323341,188407,180941,24
323341,275225,219635,29
323341,221858,54501,23
323341,172926,182399,224
323341,262974,75935,254
323341,20314,182113,174
323341,288800,137469,8
323341,120737,278096,48
333253,317284,304364,159
333253,306213,215357,881
333253,185552,281142,386
333253,206274,41274,237
333253,170347,76622,607
333253,1742,71325,45
333253,164497,288678,421
333253,278453,203879,29
333253,311589,260749,4
333253,203535,240359,96
339139,244948,37278,131
339139,70471,182288,459
339139,132118,320081,9
339139,267641,321435,115
339139,51326,296112,293
339139,211109,164025,13
339139,80550,227346,323
339139,173299,313710,8
339139,203369,280378,37
339139,174564,290739,34
