prime,A,x0,trials
702199,620333,176403,105
702199,334308,639482,395
702199,392786,446563,45
702199,167533,664631,89
702199,639537,426037,484
702199,636156,236150,119
702199,199930,589274,118
702199,639703,548492,43
702199,432138,617912,16
702199,631752,455790,1
702733,442710,666804,1527
702733,263304,661015,260
702733,498026,103479,1450
702733,334528,388516,14
702733,173215,613227,55
702733,653063,335493,683
702733,674518,479171,387
702733,220886,102213,465
702733,700432,92830,620
702733,630760,260539,221
731141,194225,460011,106
731141,176341,226152,111
731141,661231,269081,251
731141,212831,543887,220
731141,261200,611553,237
731141,165650,274973,101
731141,660905,729419,90
731141,496253,584439,211
731141,10655,683060,22
731141,252733,137497,56
