prime,A,x0,trials
181913,110214,6958,282
181913,35876,163811,6
181913,79040,95824,93
181913,115467,126207,64
181913,116010,175280,177
181913,97887,46259,5
181913,172366,61786,69
181913,98223,163159,34
181913,63115,73732,34
181913,99989,88748,1
188443,138296,91262,95
188443,76173,81122,29
188443,131302,105471,90
188443,151136,145758,38
188443,19913,129867,24
188443,106499,104453,27
188443,809,157933,126
188443,11749,108101,91
188443,17896,47641,9
188443,101897,41755,37
191123,82662,186209,36
191123,161260,115022,32
191123,27489,129606,22
191123,146350,116409,131
191123,141986,129139,46
191123,118232,62694,112
191123,65888,186313,86
191123,49182,163623,40
191123,58445,87498,9
191123,80218,163105,26
