prime,A,x0,trials
429043,222200,29079,38
429043,342055,76999,19
429043,292742,331228,109
429043,185563,213027,39
429043,234184,282625,54
429043,269885,282416,71
429043,265943,100168,156
429043,164683,62940,150
429043,301651,246252,148
429043,352667,133285,139
432343,306616,368608,104
432343,42761,78721,60
432343,381415,274650,60
432343,366938,263408,589
432343,22045,258358,185
432343,420667,170705,111
432343,196454,374371,127
432343,238118,321382,23
432343,169589,90647,84
432343,150990,698,30
452957,162258,67701,46
452957,438866,120352,891
452957,93422,151974,532
452957,14155,56926,111
452957,313591,451482,83
452957,129304,419572,98
452957,179114,51890,217
452957,384094,268299,458
452957,380502,429714,692
452957,419516,293176,201
