prime,A,x0,trials
355811,187519,332049,409
355811,260479,326228,144
355811,298226,52183,96
355811,70892,169023,53
355811,268140,326369,81
355811,193215,336678,11
355811,127249,232254,291
355811,74801,127254,51
355811,229158,307332,56
355811,260349,158555,17
372871,144663,185401,32
372871,237751,154731,19
372871,11409,192399,89
372871,21617,27042,149
372871,119485,96738,136
372871,304282,142045,17
372871,340956,287667,39
372871,227228,191541,253
372871,172466,232543,87
372871,366998,318182,20
378869,78721,198337,125
378869,11518,319690,27
378869,372793,55292,26
378869,287145,105415,240
378869,285473,128188,49
378869,83795,302189,36
378869,180701,218184,174
378869,228735,148835,309
378869,25338,232294,170
378869,378024,147905,42
