prime,A,x0,trials
123661,46712,7336,110
123661,20224,52912,275
123661,2059,117460,22
123661,99325,21333,37
123661,42725,13254,106
123661,4322,120682,213
123661,76972,53716,35
123661,115493,92828,182
123661,11581,16515,241
123661,17623,71490,441
126547,107791,60080,75
126547,122930,80749,4
126547,31156,83534,2
126547,73383,61341,31
126547,8737,81932,160
126547,92090,75284,4
126547,61010,59129,10
126547,42767,57672,55
126547,56517,112700,30
126547,26336,38395,33
128959,115986,85244,41
128959,46229,51726,10
128959,128299,114264,9
128959,80113,12522,45
128959,2347,34649,15
128959,23,108867,47
128959,51034,41349,3
128959,80034,83541,1
128959,96540,95939,31
128959,36161,40263,27
