prime,A,x0,trials
623221,194559,406784,130
623221,548859,529637,15
623221,578156,206352,306
623221,462722,579520,370
623221,85300,360516,103
623221,57044,248451,227
623221,185009,306656,52
623221,322057,98099,185
623221,92613,280425,4
623221,20751,10262,44
633931,221978,316343,170
633931,320698,512921,83
633931,223075,209058,45
633931,426594,447332,361
633931,625504,126063,99
633931,568942,376450,116
633931,514984,228115,28
633931,43503,574326,15
633931,275938,71339,88
633931,615816,50223,72
648871,226558,176041,151
648871,571034,7861,70
648871,386548,455536,540
648871,646489,526632,111
648871,254438,591211,187
648871,186632,304302,52
648871,202119,232674,314
648871,260418,77424,222
648871,237737,69122,9
648871,498684,279858,137
