prime,A,x0,trials
166471,75102,42615,3
166471,25197,88607,8
166471,53595,63782,5
166471,93028,90061,51
166471,40456,143816,4
166471,151316,31068,50
166471,154971,154581,1
166471,96362,101517,49
166471,16065,165211,10
166471,149040,108017,28
167047,79558,46601,72
167047,82965,52188,142
167047,11439,145403,87
167047,97621,11603,55
167047,67276,84091,179
167047,104369,109606,1
167047,118322,832,293
167047,125463,149636,162
167047,109809,60102,16
167047,26744,134994,142
169709,44569,72826,16
169709,40972,15640,9
169709,108340,26256,32
169709,48767,126244,27
169709,124370,63631,75
169709,108113,155943,36
169709,36941,81537,42
169709,75079,140644,88
169709,115023,5351,50
169709,26490,40823,51
