prime,A,x0,trials
465169,51084,23412,89
465169,100793,155943,19
465169,249547,94030,158
465169,415648,129700,383
465169,330153,424822,715
465169,60821,388614,301
465169,183034,318288,210
465169,354483,27196,648
465169,127661,12445,57
465169,124717,219728,6
469769,108679,404452,78
469769,235125,123619,496
469769,95529,367808,57
469769,159569,21327,212
469769,188477,415512,144
469769,171488,309894,497
469769,350219,84238,494
469769,76556,86148,28
469769,291778,344613,481
469769,332461,349081,28
501139,97690,169792,118
501139,270318,419483,205
501139,26624,330712,78
501139,425167,357199,512
501139,430011,270744,85
501139,215226,4448,12
501139,290656,354009,156
501139,292945,427154,146
501139,26585,107482,68
501139,259431,56196,16
