prime,A,x0,trials
268237,120481,145336,447
268237,206660,240275,950
268237,106305,16506,219
268237,47400,138542,337
268237,104103,176414,49
268237,129675,203444,378
268237,148211,119739,75
268237,52792,182621,263
268237,258996,84140,178
268237,105925,141289,42
269069,196406,251798,69
269069,93256,158376,754
269069,3860,154892,287
269069,46585,60912,616
269069,263382,113304,858
269069,121543,33532,162
269069,28910,11379,196
269069,108165,123812,52
269069,91105,208802,115
269069,149369,12912,1639
273193,67134,10234,612
273193,116403,156770,194
273193,73938,132652,140
273193,227292,226219,453
273193,210479,237687,74
273193,256757,98437,58
273193,78847,218269,449
273193,133739,70194,196
273193,8968,135687,204
273193,233375,11985,335
