prime,A,x0,trials
392177,100132,261309,351
392177,314058,197910,155
392177,263539,263985,114
392177,336328,168008,105
392177,117565,275318,64
392177,250343,233389,3
392177,222347,295876,210
392177,206857,189654,76
392177,136238,193632,201
392177,248551,95622,123
401411,298276,234917,245
401411,281399,379545,129
401411,315487,322234,196
401411,73741,173146,138
401411,129905,235805,23
401411,114981,36200,182
401411,129373,95793,62
401411,133066,370413,153
401411,128534,291829,79
401411,355206,18277,31
408817,132433,269125,20
408817,401840,118148,138
408817,360474,155714,170
408817,160905,353636,91
408817,84459,197386,146
408817,189853,317445,314
408817,276384,290243,49
408817,289331,150925,5
408817,319417,338435,337
408817,370986,59938,102
