prime,A,x0,trials
314934547,151683377,39043508,1668
314934547,250336115,90142537,1952
314934547,186863585,67795904,1720
314934547,75003922,249607950,532
314934547,212047791,211961188,2804
316861949,222322236,78173728,16454
316861949,14346509,224089282,4681
316861949,121285600,201835036,3818
316861949,53515079,33860794,8936
316861949,212930246,186522441,15544
335183957,203683110,65356806,1754
335183957,137362149,50468784,17742
335183957,140963818,82525503,617
335183957,26646672,7248391,17171
335183957,102623230,124654998,1339
