prime,A,x0,trials
507883709,329053973,13940862,7449
507883709,414857410,451543842,8758
507883709,459323678,484976885,4472
507883709,27580293,255786123,366
507883709,52364337,71641380,5961
510435223,353949663,263511681,2333
510435223,377663630,350629077,5549
510435223,315831828,491763192,453
510435223,292772431,346370737,2653
510435223,58950697,72238167,1153
511855007,39382181,276218047,15573
511855007,435883779,191409380,1200
511855007,284192754,287493831,4378
511855007,441573854,275612264,4351
511855007,162847626,30780419,7606
