prime,A,x0,trials
991512637,352852718,899103256,3999
991512637,65457150,194052245,6514
991512637,317609393,926015388,5411
991512637,834150324,701802546,567
991512637,657382892,656388020,3911
996040763,948249079,235389319,8003
996040763,718337660,876329673,4188
996040763,646820130,256520258,2044
996040763,682563440,336319562,8720
996040763,303968673,98203316,976
999995663,282822069,824204129,5992
999995663,420418391,650624337,1822
999995663,765689826,18987223,17158
999995663,474015826,249520349,748
999995663,79736649,759834768,20567
