prime,A,x0,trials
204183913,165967203,54643432,678
204183913,61664294,22685865,3649
204183913,190084667,141645889,656
204183913,126538273,6737182,2995
204183913,15650089,18036394,1158
207493829,29038321,82871965,323
207493829,36576604,179249801,1052
207493829,198494832,103911688,1946
207493829,137711051,125868669,1339
207493829,26896627,148377947,12990
209525083,146219254,73624931,2208
209525083,208898089,83614494,96
209525083,133949513,200697404,2719
209525083,121089487,161234985,6937
209525083,46424939,118917205,188
