prime,A,x0,trials
161417297,39456352,13705223,402
161417297,29313055,57182659,1876
161417297,65635736,11290035,10343
161417297,149436850,56124448,3524
161417297,84598696,4922143,262
169074253,62459499,59197300,3856
169074253,65608023,75501949,1730
169074253,75186435,32426108,429
169074253,30308066,160327163,835
169074253,117712852,14941,106
174179101,6216310,28712364,199
174179101,94864596,72450086,5646
174179101,114474891,162106304,445
174179101,51013247,75990422,5702
174179101,29024122,135652206,1467
